100	1.588360112
101.9232488	1.588572401
103.8834864	1.58885913
105.8814242	1.589251475
107.9177874	1.589237933
109.9933149	1.589501385
112.10876	1.589895124
114.2648903	1.590223046
116.4624884	1.59062331
118.7023517	1.5906215
120.9852932	1.59097486
123.3121414	1.591477475
125.6837406	1.59184251
128.1009515	1.592200532
130.5646515	1.592431642
133.0757345	1.592847915
135.6351119	1.593231208
138.2437125	1.593526508
140.902483	1.594008568
143.6123883	1.594563869
146.3744117	1.594948953
149.1895558	1.595528439
152.0588421	1.595869201
154.9833118	1.596434695
157.9640265	1.596981668
161.0020676	1.597455654
164.0985379	1.598052807
167.254561	1.598614265
170.4712822	1.599165357
173.749869	1.599937386
177.0915112	1.600433712
180.4974215	1.601062472
183.9688359	1.601846182
187.5070143	1.602442231
191.1132406	1.603176718
194.7888236	1.603899995
198.5350972	1.604735404
202.353421	1.605602419
206.2451806	1.606454682
210.2117885	1.607452777
214.2546841	1.608037858
218.3753346	1.609050664
222.5752355	1.610098752
226.855911	1.611260926
231.2189145	1.612174914
235.6658294	1.613343897
240.1982695	1.614501603
244.8178797	1.615666158
249.5263365	1.616728314
254.3253487	1.61793102
259.2166578	1.619410346
264.2020389	1.620713351
269.2833013	1.622201337
274.4622891	1.623498643
279.7408816	1.625177177
285.1209946	1.626722112
290.6045806	1.628145519
296.1936296	1.630054355
301.8901699	1.631667893
307.6962688	1.633645332
313.6140335	1.635371325
319.6456115	1.637529761
325.7931917	1.639136454
332.0590052	1.641240537
338.4453259	1.643663549
344.9544714	1.645666347
351.5888039	1.648089564
358.3507312	1.650363591
365.2427072	1.65285279
372.267233	1.65531609
379.4268579	1.657896409
386.7241803	1.660738268
394.1618482	1.663410145
401.7425611	1.666244588
409.4690699	1.669265954
417.3441786	1.672249327
425.3707454	1.675583938
433.5516829	1.678778853
441.8899602	1.682207955
450.3886034	1.685670024
459.0506966	1.689355866
467.8793834	1.693084987
476.8778678	1.697057703
486.0494155	1.701129169
495.3973548	1.705091168
504.9250782	1.709262958
514.6360435	1.713897392
524.5337748	1.718468368
534.6218641	1.723221483
544.9039724	1.728168747
555.3838313	1.733017039
566.0652439	1.737997932
576.9520866	1.743306366
588.0483104	1.748917549
599.3579422	1.754256699
610.8850864	1.760292747
622.6339262	1.766181245
634.6087254	1.772353272
646.8138298	1.778851504
659.2536687	1.785263848
671.9327567	1.792271255
684.8556951	1.798870058
698.0271737	1.805771485
711.4519726	1.813383439
725.1349638	1.820795491
739.0811129	1.828450649
753.2954812	1.836220391
767.7832272	1.844308074
782.5496085	1.85260267
797.5999841	1.861007614
812.9398159	1.870101868
828.5746708	1.879067954
844.5102228	1.888262521
860.7522551	1.897946337
877.3066621	1.907550897
894.1794516	1.917590713
911.3767467	1.92766779
928.9047886	1.937796668
946.7699384	1.948492153
964.9786794	1.959168186
983.5376199	1.970276655
1002.453495	1.981897924
1021.733169	1.993311834
1041.38364	2.005105086
1061.412038	2.017040701
1081.825631	2.029549602
1102.631829	2.041880765
1123.838182	2.054586791
1145.452386	2.067515696
1167.482285	2.080638277
1189.935873	2.094333131
1212.8213	2.107805821
1236.146871	2.121630626
1259.92105	2.135928746
1284.152466	2.150068884
1308.849912	2.164710053
1334.022352	2.179088686
1359.67892	2.194052999
1385.828928	2.209165477
1412.481865	2.224395842
1439.647405	2.239895695
1467.335406	2.255787365
1495.555916	2.271627565
1524.319176	2.287645299
1553.635626	2.303529503
1583.515904	2.319795162
1613.970854	2.336435769
1645.011528	2.352761385
1676.649192	2.369833416
1708.895326	2.386360854
1741.761634	2.403205046
1775.260043	2.420115513
1809.40271	2.437241587
1844.202025	2.454537613
1879.670618	2.471447685
1915.821359	2.488948632
1952.66737	2.506269245
1990.222021	2.523479319
2028.498941	2.540616488
2067.512021	2.558114136
2107.27542	2.575753342
2147.803569	2.59312389
2189.111174	2.610508672
2231.213227	2.62781087
2274.125008	2.645212394
2317.862089	2.662248676
2362.440343	2.67949922
2407.875947	2.696613701
2454.185391	2.713482517
2501.385481	2.730646644
2549.493346	2.747339574
2598.526445	2.764073092
2648.502573	2.780926538
2699.439865	2.797075146
2751.356809	2.813701413
2804.272244	2.829689863
2858.205375	2.845859667
2913.175775	2.861464033
2969.203391	2.877357726
3026.308559	2.892651642
3084.512	2.908427373
3143.834839	2.92362017
3204.298603	2.938566015
3265.925236	2.953982368
3328.737103	2.968329353
3392.756997	2.98245897
3458.008154	2.996964598
3524.514253	3.011021172
3592.299429	3.024645179
3661.388283	3.037880163
3731.805888	3.051794191
3803.577798	3.064850861
3876.730061	3.077483355
3951.289223	3.090575298
4027.282344	3.102809781
4104.737001	3.115057731
4183.681304	3.126970358
4264.143903	3.138375706
4346.153997	3.150199883
4429.74135	3.161684855
4514.936295	3.172875227
4601.769751	3.183465413
4690.273231	3.193914468
4780.478852	3.204491072
4872.419352	3.214557861
4966.128097	3.224341587
5061.639093	3.233969287
5158.987004	3.243479824
5258.207157	3.253236572
5359.335561	3.261800708
5462.408915	3.270781574
5567.464627	3.279216894
5674.540821	3.287767156
5783.676356	3.296013838
5894.91084	3.303871348
6008.284639	3.311737171
6123.838898	3.319456072
6241.615553	3.326703161
6361.657347	3.333760931
6484.007842	3.340400226
6608.711442	3.347549503
6735.813403	3.354485201
6865.35985	3.360606373
6997.397798	3.366962692
7131.975164	3.373585832
7269.140787	3.379298544
7408.944447	3.384417145
7551.436878	3.39032214
7696.669794	3.395401886
7844.6959	3.401051499
7995.568916	3.406437812
8149.343596	3.411444464
8306.075745	3.416275577
8465.822243	3.421597325
